Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes,Unnamed: 20,abstract_text,resolution_status,retraction_notice_text,notice_text_source,templating_keyword_matches,templating_confirmed_by_keyword,notice_text_available,manual_verdict
31972.0,MicroRNA-200b Acts as a Tumor Suppressor in Osteosarcoma via Targeting ZEB1,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Orthopedics, Xiangya Hospital Central South University, Changsha, Hunan, People’s Republic of China; Department of Orthopedics, Second People’s Hospital of Jingmen, Jingmen, Hubei, People’s Republic of China; Department of Bone and Joint, Shenzhen People’s Hospital, Second Clinical Medical College of Jinan University, Shenzhen, Guangdong, People’s Republic of China; Department of Orthopedics, The Affiliated Cancer Hospital of Xiangya School of Medicine, People’s Republic of China; Department of Clinical Medicine, Xiangya School of Medicine, Central South University, Changsha, Hunan, People’s Republic of China;",OncoTargets and Therapy,Taylor and Francis - Dove Press,China,Yusheng Li;Chao Zeng;Min Tu;Wei Jiang;Zixun Dai;Yuling Hu;Zhenhan Deng;Wenfeng Xiao,,Research Article;,8/24/2021 0:00,10.2147/OTT.S335827,34511931.0,5/24/2016 0:00,10.2147/OTT.S96561,27307751.0,Retraction,Duplication of/in Image;Original Data and/or Images not Provided and/or not Available;Paper Mill;,No,see also: https://pubpeer.com/publications/23951AFC9CE36E8885CA7DB6004526,,"Osteosarcoma is the most common type of cancer that develops in bone, mainly arising from the metaphysis of the long bones. MicroRNA (miR)-200b has been found to generally act as a tumor suppressor in multiple types of human cancers. However, the detailed role of miR-200b in osteosarcoma still remains to be fully understood. This study aimed to investigate the exact role of miR-200b in the progression of osteosarcoma and the underlying mechanism. Real-time reverse transcription-polymerase chain reaction data showed that miR-200b was significantly downregulated in osteosarcoma tissues compared to their matched adjacent nontumor tissues. Low miR-200b level was associated with the advanced clinical stage and positive distant metastasis. Besides, it was also downregulated in osteosarcoma cell lines (U2OS, Saos2, HOS, and MG63) compared to normal osteoblast cell line NHOst. In vitro study showed that restoration of miR-200b led to a significant decrease in proliferation, migration, and invasion of osteosarcoma cells. Moreover, ZEB1 was identified as a target gene of miR-200b, and its expression levels were negatively mediated by miR-200b in osteosarcoma cells. In addition, ZEB1 was significantly upregulated in osteosarcoma cells compared to the normal osteoblast cell line NHOst, and inhibition of ZEB1 expression also suppressed the proliferation, migration, and invasion in osteosarcoma cells. Finally, we showed that ZEB1 was frequently upregulated in osteosarcoma tissues compared to their matched adjacent normal tissues, and its expression was reversely correlated to the miR-200b levels in osteosarcoma tissues. Based on these findings, our study suggests that miR-200b inhibits the proliferation, migration, and invasion of osteosarcoma cells, probably via the inhibition of ZEB1 expression. Therefore, miR-200b/ZEB1 may become a potential target for the treatment of osteosarcoma.",ok_via_pubmed,MicroRNA-200b Acts as a Tumor Suppressor in Osteosarcoma via Targeting ZEB1 [Retraction],crossref,[],False,True,YES
31849.0,MicroRNA-663 Regulates Melanoma Progression by Inhibiting FHL3,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Dermatology, The First Affiliated Hospital of Jinan University, Guangzhou, China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Saijun Liu;Yunfeng Hu;Shi Wu;Yong He;Liehua Deng,http://retractionwatch.com/2021/08/30/publisher-retracting-more-than-30-articles-from-paper-mills/,Research Article;,8/24/2021 0:00,10.1177/15330338211039620,34428104.0,10/1/2020 0:00,10.1177/1533033820957000,33000682.0,Retraction,Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"microRNA-663a (miR-663a) was reported to be highly expressed in cancers. However, its roles in melanoma progression remain unclear. Reverse transcription quantitative polymerase chain reaction (RT-qPCR) was conducted to measure miR-663a expression level in melanoma cell lines and normal cells. Cell counting kit-8 assay, wound-healing assay, and transwell invasion assay were conducted to analyze biological roles of miR-663a in melanoma. Luciferase activity reporter assay was conducted to validate the connection of miR-663a and Four and a half LIM domain (FHL) protein 3 (FHL3) in melanoma. Our results showed miR-663a expression level was significantly increased in melanoma cells compared with normal cells. Silencing miR-663a expression suppresses melanoma cell proliferation, migration, and invasion",ok_via_pubmed,Retraction Notice,crossref,[],False,True,YES
31848.0,miR-744-5p Inhibits Non-Small Cell Lung Cancer Proliferation and Invasion by Directly Targeting PAX2,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Emergency Department, Jinan University, The Second Clinical Medical College, Shenzhen, People’s Republic of China; Emergency Critical Center, Peking University Shenzhen Hospital, Shenzhen, People’s Republic of China; Division of Pulmonary and Critical Care, Department of Internal Medicine, The Third Affiliated Hospital of Sun Yat-sen University, Guangzhou, People’s Republic of China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Shaolin Chen;Fei Shi;Weixing Zhang;Yuqi Zhou;Jing Huang,http://retractionwatch.com/2021/08/30/publisher-retracting-more-than-30-articles-from-paper-mills/,Research Article;,8/24/2021 0:00,10.1177/15330338211039619,34428089.0,9/15/2019 0:00,10.1177/1533033819876913,31522607.0,Retraction,Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"Non-small cell lung cancer is one of the leading causes of cancer-related death worldwide. MicroRNAs have been characterized as critical regulators for cancer progression including non-small cell lung cancer. This work explored microRNA-744-5p expression in non-small cell lung cancer cell lines and normal cell line using quantitative real-time polymerase chain reaction. Connection of microRNA-744-5p and paired box 2 was analyzed with bioinformatic analysis, luciferase activity reporter assay, and Western blot. Effects of microRNA-744-5p or paired box 2 expression on non-small cell lung cancer cell behaviors were analyzed using a series of",ok_via_pubmed,Retraction Notice,crossref,[],False,True,YES
31847.0,miR-451a Inhibits the Growth and Invasion of Osteosarcoma via Targeting TRIM66,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Orthopedics, New District, Hohhot, People’s Republic of China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Xiao Ma;Dan Li;Yan Gao;Cheng Liu,http://retractionwatch.com/2021/08/30/publisher-retracting-more-than-30-articles-from-paper-mills/,Research Article;,8/24/2021 0:00,10.1177/15330338211039618,34428081.0,8/21/2019 0:00,10.1177/1533033819870209,31434545.0,Retraction,Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"The importance of microRNAs in regulating osteosarcoma development has been studied in recent years. However, the function of microRNA-451a in osteosarcoma growth is rarely investigated. Here, we explored the expression of microRNA-451a in osteosarcoma cell lines. Bioinformatic software, luciferase activity reporter assay, and Western blot were conducted to determine the association between microRNA-451a and tripartite motif-containing 66. Cell Counting Kit-8 assay and transwell assay were used to explore the regulatory effects of microRNA-451a on osteosarcoma cells. Moreover, we explored whether microRNA-451a modulates osteosarcoma cell biological activity by regulating tripartite motif-containing 66. The expression of microRNA-451a was found to be downregulated in osteosarcoma and negatively regulated the expression of tripartite motif-containing 66. Tripartite motif-containing 66 was further validated as a target of microRNA-451a. MicroRNA-451a inhibits the growth and invasion of osteosarcoma cell lines through targeting tripartite motif-containing 66. The miR-451a targets tripartite motif-containing 66 may provide novel therapeutic targets for the treatment of osteosarcoma.",ok_via_pubmed,Retraction Notice,crossref,[],False,True,YES
31845.0,miR-27a-3p Functions as a Tumor Suppressor and Regulates Non-Small Cell Lung Cancer Cell Proliferation via Targeting HOXB8,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Medical Oncology, Baoji Municipal Central Hospital, Baoji, People’s Republic of China; Department of Medical Oncology, Fudan University Shanghai Cancer Center, Shanghai, People’s Republic of China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Xiaohong Yan;Hui Yu;Yao Liu;Jie Hou;Qiao Yang;Yaning Zhao,http://retractionwatch.com/2021/08/30/publisher-retracting-more-than-30-articles-from-paper-mills/,Research Article;,8/24/2021 0:00,10.1177/15330338211039605,34428103.0,7/18/2019 0:00,10.1177/1533033819861971,31319766.0,Retraction,Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"MicroRNA-27a-3p has been implicated to play crucial roles in human cancers. However, the biological role and underlying mechanisms of microRNA-27a-3p in regulating nonsmall lung cancer remain unclear. MicroRNA-27a-3p expression levels in non-small lung cancer cell lines were detected by quantitative real-time polymerase chain reaction, using a normal cell line as control. The effects of microRNA-27a-3p on cell proliferation and apoptosis were analyzed by Cell Counting Kit-8 assay and flow cytometry assay. Luciferase activity reporter assay and Western blot were conducted to validate the potential targets of miR27a-3p after preliminary screening by TargetScan. Effect of microRNA-27a-3p or homeobox B8 on the overall survival of patients with non-small lung cancer was analyzed at Kaplan-Meier Plotter website. MicroRNA-27a-3p expression levels were significantly reduced in non-small lung cancer cell lines compared with normal cell line. Overexpression of microRNA-27a-3p inhibits non-small lung cancer cell proliferation but promotes cell apoptosis. Homeobox B8 was further validated as a functional target of microRNA-27a-3p. Collectively, our results indicated that microRNA-27a-3p acts as a tumor suppressor in non-small lung cancer via targeting homeobox B8.",ok_via_pubmed,Retraction Notice,crossref,[],False,True,YES
31844.0,Influence of miR-376c-3p/SYF2 Axis on the Progression of Gastric Cancer,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Gastroenterology, The Second Hospital of Shandong University, Jinan, China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Bin Liu;Guangchun Li;Zhen Zhang;Honglei Wu,http://retractionwatch.com/2021/08/30/publisher-retracting-more-than-30-articles-from-paper-mills/,Research Article;,8/24/2021 0:00,10.1177/15330338211039604,34428099.0,9/15/2019 0:00,10.1177/1533033819874808,31522605.0,Retraction,Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"MicroRNA-376c-3p was previous reported to have a crucial role in the progression of human cancer. This study was aimed to investigate the influence of microRNA-376c-3p on the proliferation and migration of human gastric cancer cells and the associated mechanism. We explored the expression of microRNA-376c-3p in gastric cancer cells using reverse transcription-quantitative polymerase chain reaction. Also, we analyzed the association and biological significance of microRNA-376c-3p and SYF2 pre-mRNA-splicing factor in gastric cancer. MicroRNA-376c-3p expression was found downregulated in gastric cancer cell lines compared to the normal cell line. MicroRNA-376c-3p directly targeted SYF2 and reduced SYF2 expression. Overexpression of microRNA-376c-3p inhibits gastric cancer cell proliferation and migration. Besides that, overexpression of SYF2 abrogates the inhibitory influences on gastric cancer cell behaviors caused by microRNA-376c-3p mimic. These results showed that microRNA-376c-3p inhibits the proliferation and migration of gastric cancer cells via targeting SYF2.",ok_via_pubmed,Retraction Notice,crossref,[],False,True,YES
31843.0,MicroRNA-299-3p/FOXP4 Axis Regulates the Proliferation and Migration of Oral Squamous Cell Carcinoma,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Oral and Maxillofacial Surgery, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People’s Republic of China; Department of Oral Medicine, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People’s Republic of China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Yaoxiang Xu;YAnshan Liu;Wenlin Xiao;Jin Yue;Lingfa Xue;Qunli Guan;Jing Deng;Jian Sun,http://retractionwatch.com/2021/08/30/publisher-retracting-more-than-30-articles-from-paper-mills/,Research Article;,8/24/2021 0:00,10.1177/15330338211039603,34428114.0,9/9/2019 0:00,10.1177/1533033819874803,31500519.0,Retraction,Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"MicroRNAs are noncoding RNAs of 21 to 23 nucleotides in length that play important roles in almost all biological pathways. The roles of microRNA-299-3p in the development and progression of oral squamous cell carcinoma remain unclear. Expression level of microRNA-299-3p in oral squamous cell carcinoma cell lines was analyzed. Then, the effects of microRNA-299-3p on oral squamous cell carcinoma cell proliferation and migration were investigated. Moreover, bioinformation algorithm and Western blot were conducted to explore whether forkhead box P4 was a direct target of miR-299-3p. We showed that microRNA-299-3p expression was significantly reduced in oral squamous cell carcinoma cell lines. Next, overexpression of microRNA-299-3p was found to inhibit oral squamous cell carcinoma cell proliferation and migration but promote apoptosis. In addition, forkhead box P4 was identified as a functional target of microRNA-299-3p. Our results provide a new perspective for the mechanisms underlying the progression of oral squamous cell carcinoma and a novel target for the treatment of oral squamous cell carcinoma.",ok_via_pubmed,Retraction Notice,crossref,[],False,True,YES
31842.0,miR-153-3p Suppresses Inhibitor of Growth Protein 2 Expression to Function as Tumor Suppressor in Acute Lymphoblastic Leukemia,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Pediatrics, The Affiliated Hospital of Qingdao University, Qingdao, People’s Republic of China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Jian Jiang;Yan Liu;Yanxia Zhao;Fei Tian;Gaoyan Wang,http://retractionwatch.com/2021/08/30/publisher-retracting-more-than-30-articles-from-paper-mills/,Research Article;,8/24/2021 0:00,10.1177/15330338211039602,34428110.0,5/28/2019 0:00,10.1177/1533033819852990,31138034.0,Retraction,Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"Alterations in microRNAs expression can accelerate the development of human cancers. However, the role of miR-153-3p in acute lymphoblastic leukemia remains unknown. The expression of miR-153-3p in acute lymphoblastic leukemia cell lines was measured by quantitative real-time polymerase chain reaction. Effects of miR-153-3p expression on acute lymphoblastic leukemia cell proliferation, migration, and invasion were examined by Cell Counting Kit-8 assay, wound healing assay, and Transwell invasion assay, respectively. We then validated inhibitor of growth protein 2 as a direct target of miR-153-3p through bioinformatics analysis, luciferase activity reporter assay, and Western blot assay. The miR-153-3p expression was decreased in acute lymphoblastic leukemia cell lines. Cell proliferation, migration, and invasion of acute lymphoblastic leukemia were obviously decreased by miR-153-3p overexpression. Moreover, inhibitor of growth protein 2 was validated as a direct target of miR-153-3p and the overexpression of inhibitor of growth protein 2 reversed the suppressive effects of miR-153-3p on acute lymphoblastic leukemia cell behaviors. Based on these results, we provided evidence that miR-153-3p might be a target for the treatment of acute lymphoblastic leukemia.",ok_via_pubmed,Retraction Notice,crossref,[],False,True,YES
31841.0,miR-145-5p Acts as a Novel Tumor Suppressor in Hepatocellular Carcinoma Through Targeting RAB18,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Urology Department, Jiaozhou People’s Hospital, Jiaozhou, People’s Republic of China; Department of Traditional Chinese Medicine, Qingdao No. 6 People’s Hospital, Qingdao, People’s Republic of China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Baoying Wang;Wenjing Dong;Xiaojie Li,http://retractionwatch.com/2021/08/30/publisher-retracting-more-than-30-articles-from-paper-mills/,Research Article;,8/24/2021 0:00,10.1177/15330338211039601,34428111.0,5/19/2019 0:00,10.1177/1533033819850189,31106707.0,Retraction,Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"Micro-RNAs play critical roles in initiation and progression of hepatocellular carcinoma. However, the biological role of microRNA-145-5p in hepatocellular carcinoma and how it works are still not clearly understood. Expression levels of microRNA-145-5p in hepatocellular carcinoma cell lines were examined by reverse transcription quantitative polymerase chain reaction. Cell counting kit-8, wound-healing assay, and flow cytometry assay were conducted to investigate the role of microRNA-145-5p von proliferation, migration, and apoptosis. Luciferase reporter assay and Western blot were performed to investigate the correlation between microRNA-145-5p and RAB18. We found microRNA-145-5p was downregulated in hepatocellular carcinoma cell lines compared to the normal cell line. Overexpression of microRNA-145-5p inhibited the proliferation and migration but promoted apoptosis of hepatocellular carcinoma cells in vitro. RAB18 was validated a target of microRNA-145-5p and ectopic expression of RAB18 can promote the proliferation and migration but inhibit apoptosis of hepatocellular carcinoma cells. These findings indicate that microRNA-145-5p functions as a novel tumor suppressor through targeting RAB18, suggesting that microRNA-145-5p might be a potential new therapeutic molecule for the treatment of hepatocellular carcinoma.",ok_via_pubmed,Retraction Notice,crossref,[],False,True,YES
31840.0,MicroRNA-374a Governs Aggressive Cell Behaviors of Glioma by Targeting Prokineticin 2,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Neurosurgery, Cancer Hospital of China Medical University, Liaoning Cancer Hospital & Institute, Dadong District, Shenyang, PR China; Department of Colorectal Surgery, Cancer Hospital of China Medical University, Liaoning Cancer Hospital & Institute, Dadong District, Shenyang, PR China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Ye Zhang;Rui Zhang;Rui Sui;Yi Chen;Haiyang Liang;Ji Shi;Haozhe Piao,http://retractionwatch.com/2021/08/30/publisher-retracting-more-than-30-articles-from-paper-mills/,Research Article;,8/24/2021 0:00,10.1177/15330338211039600,34428102.0,1/1/2019 0:00,10.1177/1533033818821401,30803356.0,Retraction,Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"MicroRNA-374a has been abnormally expressed in several cancer types; however, its role in glioma remains unclear. Therefore, we aimed to investigate whether microR-374a participated in the progression of glioma. Expression of microR-374a in glioma cell lines and normal cell line was measured by quantitative real-time polymerase chain reaction. Luciferase reporter assay and Western blot were used to detect the targets of microR-374a. In vitro functional experiments were conducted to investigate the biological role of microR-374a. Low expression of microR-374a was found in glioma cell lines. Prokineticin 2 was identified as a direct target of microR-374a in glioma. Investigations on the mechanisms related to glioma progression showed that microR-374a inhibited glioma cell proliferation, cell cycle progression, and cell invasion through targeting Prokineticin 2. Taken together, these results revealed that microR-374a functions as tumor suppressor by targeting Prokineticin 2, suggesting it might be a novel therapeutic target for glioma.",ok_via_pubmed,Retraction Notice,crossref,[],False,True,YES
31839.0,Identification of miR-758-3p as Potential Modulator of CBX5 Expression in Gastric Cancer,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of General Surgery, Renhe Hospital, Baoshan District, Shanghai, China; Department of General Surgery, Digestive Medical Center, The First Affiliated Hospital of Tsinghua University, Jiuxianqiao, Chaoyang District, Beijing, China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Jinxing Guo;Zichao Zhang;Lijie Pan;Yuanhang Zhou,http://retractionwatch.com/2021/08/30/publisher-retracting-more-than-30-articles-from-paper-mills/,Research Article;,8/24/2021 0:00,10.1177/15330338211039599,34428098.0,11/28/2018 0:00,10.1177/1533033818816061,30486755.0,Retraction,Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"Gastric cancer is one of the most frequently diagnosed cancer types in China and also the leading causes of cancer-related death. Previous study showed chromobox 5 expression was elevated in gastric cancer, but little is known regarding the precise molecular mechanisms by which chromobox 5 expression was modulated. In this study, we revealed that chromobox 5 could promote gastric cancer cell proliferation, migration, and invasion in vitro. We screened and identified microRNA-758-3p, whose expression was downregulated in gastric cancer tissues and cell lines, which was a potential upstream molecule of chromobox 5. Upregulation of microRNA-758-3p could markedly downregulate the expression of chromobox 5. Additionally, expression of microRNA-758-3p and chromobox 5 was inversely correlated in gastric cancer tissues. Moreover, microRNA-758-3p overexpression suppressed gastric cancer cell proliferation, migration, and invasion, but these effects can be partially reversed by chromobox 5 overexpression. Collectively, our results indicate that microRNA-758-3p serves as a tumor suppressor and plays a crucial role in inhibiting the proliferation, migration, and invasion of gastric cancer via targeting chromobox 5 and implicate its potential application in cancer therapy.",ok_via_pubmed,Retraction Notice,crossref,[],False,True,YES
31838.0,"Long Noncoding RNA H19 Inhibits Cell Viability, Migration, and Invasion Via Downregulation of IRS-1 in Thyroid Cancer Cells",(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Mammary Gland and Thyroid Surgery, Shengli Oilfield Central Hospital, Dongying, People’s Republic of China; Department of Endocrinology, Shengli Oilfield Central Hospital, Dongying, People’s Republic of China; Department of Anesthesiology, Shengli Oilfield Central Hospital, Dongying, People’s Republic of China;",Technology in Cancer Research & Treatment,SAGE Publications,China,Peng Wang;Guoqing Liu;Weimin Xu;Haixia Liu;Qinggao Bu;Diwen Sun,http://retractionwatch.com/2021/08/30/publisher-retracting-more-than-30-articles-from-paper-mills/,Research Article;,8/24/2021 0:00,10.1177/15330338211039594,34428083.0,10/3/2017 0:00,10.1177/1533034617733904,29332545.0,Retraction,Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,No,,,"Thyroid cancer is a common endocrine gland malignancy which exhibited rapid increased incidence worldwide in recent decades. This study was aimed to investigate the role of long noncoding RNA H19 in thyroid cancer. Long noncoding RNA H19 was overexpressed or knockdown in thyroid cancer cells SW579 and TPC-1, and the expression of long noncoding RNA H19 was detected by real-time polymerase chain reaction. The cell viability, migration, and invasion were determined by 3-(4, 5-dimethyl-2-thiazolyl)-2, 5-diphenyl-2-H-tetrazolium bromide assay, Transwell assay, and wound healing assay, respectively. Furthermore, cell apoptosis was analyzed by flow cytometry, and expressions of some factors that were related to phosphatidyl inositide 3-kinases/protein kinase B and nuclear factor κB signal pathway were measured by Western blotting. This study revealed that cell viability and migration/invasion of SW579 and TPC-1 were significantly decreased by long noncoding RNA H19 overexpression compared with the control group ( P &lt; .05), whereas cell apoptosis was statistically increased ( P &lt; .001). Meanwhile, cell viability and migration/invasion were significantly increased after long noncoding RNA H19 knockdown ( P &lt; .05). Furthermore, long noncoding RNA H19 negatively regulated the expression of insulin receptor substrate 1 and thus effect on cell proliferation and apoptosis. Insulin receptor substrate 1 regulated the activation of phosphatidyl inositide 3-kinases/AKT and nuclear factor κB signal pathways. In conclusion, long noncoding RNA H19 could suppress cell viability, migration, and invasion via downregulation of insulin receptor substrate 1 in SW579 and TPC-1 cells. These results suggested the important role of long noncoding RNA H19 in thyroid cancer, and long noncoding RNA H19 might be a potential target of thyroid cancer treatment.",ok,Retraction Notice,crossref,[],False,True,YES
31439.0,miR-155 Affects Osteosarcoma MG-63 Cell Autophagy Induced by Adriamycin Through Regulating PTEN-I3K/AKT/mTOR Signaling Pathway,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Orthopedics Institute, Affiliated Dongfeng Hospital, Hubei University of Medicine, Shiyan, China;",Cancer Biotherapy & Radiopharmaceuticals,Mary Ann Liebert,China,Lin Wang;Bing Tang;Heng Han;Dan Mao;Jie Chen;Yun Zeng;Min Xiong,,Research Article;,8/6/2021 0:00,10.1089/cbr.2017.2306.retract,34357784.0,2/7/2018 0:00,10.1089/cbr.2017.2306,29412697.0,Retraction,Breach of Policy by Author;Investigation by Third Party;Paper Mill;,No,see also: https://pubpeer.com/publications/D3CC00E2223D5171D5C534090B454A,,"Phosphatase and tensin homolog deleted on chromosome 10 (PTEN) plays a positive regulatory role on cell autophagy through inhibiting PI3K/AKT/mammalian target of rapamycin (mTOR) signaling pathway. miR-155 plays a critical role in osteosarcoma occurrence and chemoresistance. Bioinformatics analysis revealed the targeted binding site between miR-155 and the 3'-UTR (untranslated region) of PTEN mRNA. This study investigated the role of miR-155 in regulating osteosarcoma cell autophagy, chemosensitivity to Adriamycin (ADM), and PTEN-PI3K/AKT/mTOR signaling pathway. Dual luciferase reporter gene assay confirmed the relationship between miR-155 and PTEN. MG-63 cells and drug-resistant MG-63/ADM cells were treated by ADM to compare miR-155, PTEN, p-AKT, p-mTOR, and Beclin-1 expressions. Cell apoptosis was tested by flow cytometry. MG-63/ADM cells were divided into five groups, including anti-miR-NC, anti-miR-155, pSicoR-blank, pSicoR-PTEN, and anti-miR-155+pSicoR-PTEN group. miR-155 targeted suppressed PTEN expression. miR-155, p-AKT, and p-mTOR significantly increased, while PTEN and Beclin-1 obviously reduced in MG-63/ADM cells compared with MG-63 cells. ADM treatment markedly elevated miR-155, p-AKT, and p-mTOR expressions, whereas reduced PTEN level. Beclin-1 was slightly upregulated, and autophagy and apoptosis levels were low. Anti-miR-155 and/or pSicoR-PTEN significantly enhanced PTEN and Beclin-1 expressions, cell apoptosis, and autophagy induced by ADM and declined p-AKT and p-mTOR levels. miR-155 targeted suppressed PTEN expression, enhanced PI3K/AKT/mTOR signaling pathway, inhibited cell apoptosis and autophagy induced by ADM, and reduced sensitivity to ADM.",ok_via_pubmed,"<i>Retraction of:</i>
                    miR-155 Affects Osteosarcoma MG-63 Cell Autophagy Induced by Adriamycin Through Regulating PTEN-I3K/AKT/mTOR Signaling Pathway (doi: 10.1089/cbr.2017.2306)",crossref,[],False,True,YES
31437.0,The Effect of PTCH1 on Ovarian Cancer Cell Proliferation and Apoptosis,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Gynaecology, Huangshi Aikang Hospital, Huangshi, China;",Cancer Biotherapy & Radiopharmaceuticals,Mary Ann Liebert,China,Fang Zheng;Xinyi Xiao;Chunmei Wang,,Research Article;,8/6/2021 0:00,10.1089/cbr.2018.2626.retract,34357799.0,12/6/2018 0:00,10.1089/cbr.2018.2626,30523702.0,Retraction,Breach of Policy by Author;Investigation by Third Party;Paper Mill;,No,see also: https://pubpeer.com/publications/E6CF279DFD6BC4B5E3C0EA39F654C3,,"Patched (PTCH1) is an important receptor protein in the Hedgehog pathway and plays a tumor suppressor role in a variety of tumors. This study was to detect the expression of PTCH1 in ovarian cancer (OC) tissues to analyze the relationship between expression of PTCH1 and prognosis, and to explore its role in regulating OC cell proliferation and apoptosis. OC tissues and normal ovarian tissues were collected to detect PTCH1 expression. SKOV3, A2780, Caov3, and IOSE80 cells were cultured in vitro to test PTCH1 expression. pIRES2-Scramble and pIRES2-PTCH1 were transfected into SKOV3 and A2780 cells, respectively. PTCH1 and Gli1 expressions were detected by western blot. Cell apoptosis was determined by flow cytometry. Cell proliferation was assessed by EdU staining. PTCH1 expression was significantly decreased in OC tissue compared with normal ovarian tissue and was associated with tumor size, TNM stage, and pathological grade (p < 0.05). The prognosis of patients with low PTCH1 expression was obviously worse than that of patients with high PTCH1 expression. The expression of PTCH1 in OC SKOV3, A2780, and Caov3 cells was markedly lower than that in normal ovarian epithelial IOSE80 cells. Transfection of pIRES2-PTCH1 apparently upregulated PTCH1 level, inhibited GLI1 expression and cell proliferation, and promoted apoptosis of SKOV3 and A2780 cells. PTCH1 level in OC was abnormally decreased and related to prognosis. Overexpression of PTCH1 inhibited GLI1 expression, attenuated OC cell proliferation, and induced apoptosis, suggesting that manipulation of PTCH1 expression might be a novel approach for the treatment of OC.",ok_via_pubmed,"<i>Retraction of:</i>
                    The Effect of PTCH1 on Ovarian Cancer Cell Proliferation and Apoptosis (doi: 10.1089/cbr.2018.2626)",crossref,[],False,True,YES
